spk,stimulus,extension,filename,type,target,story_name,subtitles
OHSp07,OHSp07_Int139,.wav,OHSp07_Int139.wav,test,itself a band provides,,
OHSp07,OHSp07_Int140,.wav,OHSp07_Int140.wav,test,improve in driving cloud,,
OHSp07,OHSp07_Int141,.wav,OHSp07_Int141.wav,test,during pattern programs,,
OHSp07,OHSp07_Int142,.wav,OHSp07_Int142.wav,test,higher patient concept,,
OHSp07,OHSp07_Int143,.wav,OHSp07_Int143.wav,test,sight about this deeper,,
OHSp07,OHSp07_Int144,.wav,OHSp07_Int144.wav,test,hundred printed license,,
OHSp07,OHSp07_Int145,.wav,OHSp07_Int145.wav,test,form object with knowing,,
OHSp07,OHSp07_Int146,.wav,OHSp07_Int146.wav,test,question major nature,,
OHSp07,OHSp07_Int147,.wav,OHSp07_Int147.wav,test,figure proves from normal,,
OHSp07,OHSp07_Int148,.wav,OHSp07_Int148.wav,test,defend years to something,,
OHSp07,OHSp07_Int149,.wav,OHSp07_Int149.wav,test,now return can money,,
OHSp07,OHSp07_Int150,.wav,OHSp07_Int150.wav,test,deep conceived the feature,,
OHSp07,OHSp07_Int151,.wav,OHSp07_Int151.wav,test,suggest its price reserve,,
OHSp07,OHSp07_Int152,.wav,OHSp07_Int152.wav,test,exam of joy began ,,
OHSp07,OHSp07_Int153,.wav,OHSp07_Int153.wav,test,assign except perhaps ,,
OHSp07,OHSp07_Int154,.wav,OHSp07_Int154.wav,test,begun his crown belief,,
OHSp07,OHSp07_Int155,.wav,OHSp07_Int155.wav,test,complete it thought or troops,,
OHSp07,OHSp07_Int156,.wav,OHSp07_Int156.wav,test,this daughter presence rules,,
OHSp07,OHSp07_Int157,.wav,OHSp07_Int157.wav,test,recall had future through,,
OHSp07,OHSp07_Int158,.wav,OHSp07_Int158.wav,test,surprise was might between ,,
OHSp07,OHSp07_Int159,.wav,OHSp07_Int159.wav,test,detail require such risk,,
OHSp07,OHSp07_Int160,.wav,OHSp07_Int160.wav,test,desire can bar accept,,
OHSp02,OHSp02_Trn_02_01,.wav,OHSp02_Trn_02_01.wav,story,,story2,"Do you like amusement parks? Well, I sure do."
OHSp02,OHSp02_Trn_02_02,.wav,OHSp02_Trn_02_02.wav,story,,story2,"To amuse myself, I went twice last spring."
OHSp02,OHSp02_Trn_02_03,.wav,OHSp02_Trn_02_03.wav,story,,story2,My most memorable moment was riding on the caterpillar.
OHSp02,OHSp02_Trn_02_04,.wav,OHSp02_Trn_02_04.wav,story,,story2,Which is a gigantic rollercoaster high above the ground.
OHSp02,OHSp02_Trn_02_05,.wav,OHSp02_Trn_02_05.wav,story,,story2,"When I saw how high the Caterpillar rose into the bright blue sky, I knew it was for me."
OHSp02,OHSp02_Trn_02_06,.wav,OHSp02_Trn_02_06.wav,story,,story2,"After waiting in line for thirty minutes, I made it to the front, where the man measured my height to see if I was tall enough."
OHSp02,OHSp02_Trn_02_07,.wav,OHSp02_Trn_02_07.wav,story,,story2,"I gave the man my coins, asked for change, and jumped on the cart."
OHSp02,OHSp02_Trn_02_08,.wav,OHSp02_Trn_02_08.wav,story,,story2,"Tick, tick, tick... The Caterpillar climbed slowly up the tracks."
OHSp02,OHSp02_Trn_02_09,.wav,OHSp02_Trn_02_09.wav,story,,story2,"It went so high I could see the parking lot. Boy, I was scared."
OHSp02,OHSp02_Trn_02_10,.wav,OHSp02_Trn_02_10.wav,story,,story2,"I thought to myself, ""There's no turning back now."""
OHSp02,OHSp02_Trn_02_11,.wav,OHSp02_Trn_02_11.wav,story,,story2,People were so scared.
OHSp02,OHSp02_Trn_02_12,.wav,OHSp02_Trn_02_12.wav,story,,story2,"They screamed as we swiftly zoomed, fast and fast and faster along the tracks"
OHSp02,OHSp02_Trn_02_13,.wav,OHSp02_Trn_02_13.wav,story,,story2,"As quickly as it started, the Caterpillar came to a stop."
OHSp02,OHSp02_Trn_02_14,.wav,OHSp02_Trn_02_14.wav,story,,story2,"Unfortunately, it was time to pack the car and drive home."
OHSp02,OHSp02_Trn_02_15,.wav,OHSp02_Trn_02_15.wav,story,,story2,"That night, I dreamt of the wild ride on the Caterpillar"
OHSp02,OHSp02_Trn_02_16,.wav,OHSp02_Trn_02_16.wav,story,,story2,Taking a trip to the amusement park and riding on the Caterpillar was my most memorable moment ever!
OHSp02,OHSp02_Trn_03_01,.wav,OHSp02_Trn_03_01.wav,story,,story3,"Megan’s cat, Snowball, loved to play in the garden."
OHSp02,OHSp02_Trn_03_02,.wav,OHSp02_Trn_03_02.wav,story,,story3,"Every morning, Megan opened the back door, and Snowball dashed outside."
OHSp02,OHSp02_Trn_03_03,.wav,OHSp02_Trn_03_03.wav,story,,story3,"The little cat chased butterflies, sniffed flowers, and climbed the old oak tree."
OHSp02,OHSp02_Trn_03_04,.wav,OHSp02_Trn_03_04.wav,story,,story3,Megan often called Snowball her “explorer” because she loved to investigate every corner of the yard.
OHSp02,OHSp02_Trn_03_05,.wav,OHSp02_Trn_03_05.wav,story,,story3,"One day, a squirrel darted across the lawn. Snowball froze."
OHSp02,OHSp02_Trn_03_06,.wav,OHSp02_Trn_03_06.wav,story,,story3,"The squirrel stopped too, holding an acorn in its tiny paws."
OHSp02,OHSp02_Trn_03_07,.wav,OHSp02_Trn_03_07.wav,story,,story3,"Megan watched from the window, curious to see what would happen."
OHSp02,OHSp02_Trn_03_08,.wav,OHSp02_Trn_03_08.wav,story,,story3,"After a long pause, Snowball jumped forward, but the squirrel was faster."
OHSp02,OHSp02_Trn_03_09,.wav,OHSp02_Trn_03_09.wav,story,,story3,It ran up the tree and disappeared into the branches.
OHSp02,OHSp02_Trn_03_10,.wav,OHSp02_Trn_03_10.wav,story,,story3,"Snowball meowed loudly, staring after it."
OHSp02,OHSp02_Trn_03_11,.wav,OHSp02_Trn_03_11.wav,story,,story3,"A moment later, she darted back to Megan and curled up in her lap, playing with her blanket."
OHSp02,OHSp02_Trn_03_12,.wav,OHSp02_Trn_03_12.wav,story,,story3,"Megan laughed and said, “Your playfulness never ends, Snowball!”"
OHSp02,OHSp02_Trn_03_13,.wav,OHSp02_Trn_03_13.wav,story,,story3,"She patted her gently and added, “Maybe next time you’ll catch that squirrel.”"
OHSp02,OHSp02_Trn_03_14,.wav,OHSp02_Trn_03_14.wav,story,,story3,"Snowball purred contentedly, resting her head on Megan’s arm."
OHSp02,OHSp02_Trn_04_01,.wav,OHSp02_Trn_04_01.wav,story,,story4,"Every summer, Jake and his friends visited the lake near his grandfather’s cabin."
OHSp02,OHSp02_Trn_04_02,.wav,OHSp02_Trn_04_02.wav,story,,story4,"The water sparkled under the bright sun, and the tall trees swayed gently in the breeze."
OHSp02,OHSp02_Trn_04_03,.wav,OHSp02_Trn_04_03.wav,story,,story4,"One afternoon, Jake decided to go fishing."
OHSp02,OHSp02_Trn_04_04,.wav,OHSp02_Trn_04_04.wav,story,,story4," He grabbed a rod, bait, and a bucket, then walked to the dock."
OHSp02,OHSp02_Trn_04_05,.wav,OHSp02_Trn_04_05.wav,story,,story4,"Sitting quietly, he cast his line into the water and waited and waited and waited."
OHSp02,OHSp02_Trn_04_06,.wav,OHSp02_Trn_04_06.wav,story,,story4,"Suddenly, the rod jerked. Jake pulled hard, and a shiny fish wriggled at the end of the line."
OHSp02,OHSp02_Trn_04_07,.wav,OHSp02_Trn_04_07.wav,story,,story4,"He shouted, “I caught one!” His friends ran over to see, cheering loudly."
OHSp02,OHSp02_Trn_04_08,.wav,OHSp02_Trn_04_08.wav,story,,story4,Jake carefully placed the fish in the blanket-- in the bucket. 
OHSp02,OHSp02_Trn_04_09,.wav,OHSp02_Trn_04_09.wav,story,,story4,"“Maybe next time, I’ll catch a bigger one,” he said with a grin."
OHSp02,OHSp02_Trn_04_10,.wav,OHSp02_Trn_04_10.wav,story,,story4,"Later that day, Jake returned to the cabin and told his grandfather about the fish."
OHSp02,OHSp02_Trn_04_11,.wav,OHSp02_Trn_04_11.wav,story,,story4,"His grandfather smiled and said, “You’ve got the makings of a great fisherman!”"
OHSp02,OHSp02_Trn_04_12,.wav,OHSp02_Trn_04_12.wav,story,,story4,"Jake beamed proudly, excited to fish again tomorrow."
OHSp02,OHSp02_Trn_07_01,.wav,OHSp02_Trn_07_01.wav,story,,story7,"On a bright Saturday afternoon, Lucas went to the park with his family."
OHSp02,OHSp02_Trn_07_02,.wav,OHSp02_Trn_07_02.wav,story,,story7,"As he walked through the grass, he saw a large, colorful kite soaring high in the sky."
OHSp02,OHSp02_Trn_07_03,.wav,OHSp02_Trn_07_03.wav,story,,story7,"It was bright red with a long, yellow tail that flapped in the wind."
OHSp02,OHSp02_Trn_07_04,.wav,OHSp02_Trn_07_04.wav,story,,story7,"Lucas watched in awe as the kite danced above the trees, its tail twisting and turning with each gust of wind."
OHSp02,OHSp02_Trn_07_05,.wav,OHSp02_Trn_07_05.wav,story,,story7,"Curious, he walked closer and saw a boy standing near the edge of the field, holding the string of the kite."
OHSp02,OHSp02_Trn_07_06,.wav,OHSp02_Trn_07_06.wav,story,,story7,"“Want to give it a try?” the boy asked, smiling."
OHSp02,OHSp02_Trn_07_07,.wav,OHSp02_Trn_07_07.wav,story,,story7,"Lucas nodded eagerly, his heart racing with excitement."
OHSp02,OHSp02_Trn_07_08,.wav,OHSp02_Trn_07_08.wav,story,,story7,"He gripped the string tightly as the wind tugged, lifting the kite even higher into the air."
OHSp02,OHSp02_Trn_07_09,.wav,OHSp02_Trn_07_09.wav,story,,story7,"“Hold it steady,” the boy said, giving Lucas a few tips."
OHSp02,OHSp02_Trn_07_10,.wav,OHSp02_Trn_07_10.wav,story,,story7,"As the kite soared gracefully, Lucas heard the chirping of the birds-- of birds and the sharp ""shh"" of the trees swaying in the breeze."
OHSp02,OHSp02_Trn_07_11,.wav,OHSp02_Trn_07_11.wav,story,,story7,"Suddenly, a jet flew overhead with a loud ""whoosh,"" its engines roaring like thunder."
OHSp02,OHSp02_Trn_07_12,.wav,OHSp02_Trn_07_12.wav,story,,story7,“That was amazing!” Lucas exclaimed.
OHSp02,OHSp02_Trn_07_13,.wav,OHSp02_Trn_07_13.wav,story,,story7,"The boy laughed and said, “Come back tomorrow, and we can fly it-- we can fly it again."
OHSp02,OHSp02_Trn_07_14,.wav,OHSp02_Trn_07_14.wav,story,,story7,We might even try a bigger kite and maybe chase a few more birds!”
OHSp03,OHSp03_Trn_02_01,.wav,OHSp03_Trn_02_01.wav,story,,story2,"Do you like amusement parks? Well, I sure do."
OHSp03,OHSp03_Trn_02_02,.wav,OHSp03_Trn_02_02.wav,story,,story2,"To amuse myself, I went twice last spring."
OHSp03,OHSp03_Trn_02_03,.wav,OHSp03_Trn_02_03.wav,story,,story2,My most memorable moment was riding the caterpillar.
OHSp03,OHSp03_Trn_02_04,.wav,OHSp03_Trn_02_04.wav,story,,story2,Which is a gigantic rollercoaster high above the ground.
OHSp03,OHSp03_Trn_02_05,.wav,OHSp03_Trn_02_05.wav,story,,story2,"When I saw how high the Caterpillar rose into the bright blue sky, I knew it was for me."
OHSp03,OHSp03_Trn_02_06,.wav,OHSp03_Trn_02_06.wav,story,,story2,"When I- after waiting in line for thirty minutes, I made it to the front, where the man measured my height to see if I was tall enough."
OHSp03,OHSp03_Trn_02_07,.wav,OHSp03_Trn_02_07.wav,story,,story2,"I gave the man my coins, asked for change, and jumped on the cart."
OHSp03,OHSp03_Trn_02_08,.wav,OHSp03_Trn_02_08.wav,story,,story2,"Tick, tick, tick... The Caterpillar climbed slowly up the tracks."
OHSp03,OHSp03_Trn_02_09,.wav,OHSp03_Trn_02_09.wav,story,,story2,"It went so high I could see the parking lot. Boy, I was scared."
OHSp03,OHSp03_Trn_02_10,.wav,OHSp03_Trn_02_10.wav,story,,story2,"I thought to myself, ""There's no turning back now."""
OHSp03,OHSp03_Trn_02_11,.wav,OHSp03_Trn_02_11.wav,story,,story2,People were so scared.
OHSp03,OHSp03_Trn_02_12,.wav,OHSp03_Trn_02_12.wav,story,,story2,"They screamed as we swiftly zoomed, fast, fast, and faster along the tracks"
OHSp03,OHSp03_Trn_02_13,.wav,OHSp03_Trn_02_13.wav,story,,story2,"As quickly as it started, the Caterpillar came to a stop."
OHSp03,OHSp03_Trn_02_14,.wav,OHSp03_Trn_02_14.wav,story,,story2,"Unfortunately, it was time to pack the car and drive home."
OHSp03,OHSp03_Trn_02_15,.wav,OHSp03_Trn_02_15.wav,story,,story2,"That night, I dreamt of the wild ride on the Caterpillar"
OHSp03,OHSp03_Trn_02_16,.wav,OHSp03_Trn_02_16.wav,story,,story2,Taking a trip to the amusement park and riding on the Caterpillar was my most memorable moment ever!
OHSp03,OHSp03_Trn_03_01,.wav,OHSp03_Trn_03_01.wav,story,,story3,"Megan’s cat, Snowball, loved to play in the garden."
OHSp03,OHSp03_Trn_03_02,.wav,OHSp03_Trn_03_02.wav,story,,story3,"Every morning, Megan opened the back door, and Snowball dashed outside."
OHSp03,OHSp03_Trn_03_03,.wav,OHSp03_Trn_03_03.wav,story,,story3,"The little cat chased butterflies, sniffed flowers, and climbed the old oak tree."
OHSp03,OHSp03_Trn_03_04,.wav,OHSp03_Trn_03_04.wav,story,,story3,Megan often called snow bar-- Snowball her “explorer” because she loved to investigate every corner of the yard.
OHSp03,OHSp03_Trn_03_05,.wav,OHSp03_Trn_03_05.wav,story,,story3,"One day, a squirrel darted across the lawn. Snowball froze."
OHSp03,OHSp03_Trn_03_06,.wav,OHSp03_Trn_03_06.wav,story,,story3,"The squirrel stopped too, holding an acorn in its tiny paws."
OHSp03,OHSp03_Trn_03_07,.wav,OHSp03_Trn_03_07.wav,story,,story3,"Megan watched from the snow, curious to see what would happen."
OHSp03,OHSp03_Trn_03_08,.wav,OHSp03_Trn_03_08.wav,story,,story3,"After a long pause, Snowball jumped forward, but the squirrel was faster."
OHSp03,OHSp03_Trn_03_09,.wav,OHSp03_Trn_03_09.wav,story,,story3,It ran up the tree and disappeared into the branches.
OHSp03,OHSp03_Trn_03_10,.wav,OHSp03_Trn_03_10.wav,story,,story3,"Snowball meowed loudly, staring after it."
OHSp03,OHSp03_Trn_03_11,.wav,OHSp03_Trn_03_11.wav,story,,story3,"A moment later, she darted back to Megan and curled up in her lap, playing with her blanket."
OHSp03,OHSp03_Trn_03_12,.wav,OHSp03_Trn_03_12.wav,story,,story3,"Megan laughed and said, “Your playfulness never ends, Snowball!”"
OHSp03,OHSp03_Trn_03_13,.wav,OHSp03_Trn_03_13.wav,story,,story3,"She patted her gently and added, “Maybe next time you’ll catch that squirrel.”"
OHSp03,OHSp03_Trn_03_14,.wav,OHSp03_Trn_03_14.wav,story,,story3,"Snowball purred contentedly, resting her head on Megan’s arm."
OHSp03,OHSp03_Trn_04_01,.wav,OHSp03_Trn_04_01.wav,story,,story4,"Every summer, Jake and his friends visited the lake near his grandfather’s cabin."
OHSp03,OHSp03_Trn_04_02,.wav,OHSp03_Trn_04_02.wav,story,,story4,"The water sparkled under the bright sun, and the tall trees swayed gently in the breeze."
OHSp03,OHSp03_Trn_04_03,.wav,OHSp03_Trn_04_03.wav,story,,story4,"One afternoon, Jake decided to go fishing."
OHSp03,OHSp03_Trn_04_04,.wav,OHSp03_Trn_04_04.wav,story,,story4," He grabbed a rod, bait, and a bucket, then walked to the dock."
OHSp03,OHSp03_Trn_04_05,.wav,OHSp03_Trn_04_05.wav,story,,story4,"Sitting quietly, he cast his line into the water and waited and waited and waited."
OHSp03,OHSp03_Trn_04_06,.wav,OHSp03_Trn_04_06.wav,story,,story4,"Suddenly, the rod jerked. Jake pulled hard, and a shiny fish wiggled at the end of the line."
OHSp03,OHSp03_Trn_04_07,.wav,OHSp03_Trn_04_07.wav,story,,story4,"He shouted, “I caught one!” His friends ran over to see, cheering loudly."
OHSp03,OHSp03_Trn_04_08,.wav,OHSp03_Trn_04_08.wav,story,,story4,Jake carefully placed the fish in the bucket. 
OHSp03,OHSp03_Trn_04_09,.wav,OHSp03_Trn_04_09.wav,story,,story4,"“Maybe next time, I’ll catch a bigger one,” he said with a grin."
OHSp03,OHSp03_Trn_04_10,.wav,OHSp03_Trn_04_10.wav,story,,story4,"Later that day, Jack returned to the cabin and told his grandfather about the fish."
OHSp03,OHSp03_Trn_04_11,.wav,OHSp03_Trn_04_11.wav,story,,story4,"His grandfather smiled and said, “You’ve got the makings of a great fisherman!”"
OHSp03,OHSp03_Trn_04_12,.wav,OHSp03_Trn_04_12.wav,story,,story4,"Jake beamed proudly, excited to fish again tomorrow."
OHSp03,OHSp03_Trn_07_01,.wav,OHSp03_Trn_07_01.wav,story,,story7,"On a bright Saturday afternoon, Lucas went to the park with his family."
OHSp03,OHSp03_Trn_07_02,.wav,OHSp03_Trn_07_02.wav,story,,story7,"He walked through the grass, he saw a large, colorful kite soaring high in the sky."
OHSp03,OHSp03_Trn_07_03,.wav,OHSp03_Trn_07_03.wav,story,,story7,"It was bright red with a long, yellow tail that flapped in the wind."
OHSp03,OHSp03_Trn_07_04,.wav,OHSp03_Trn_07_04.wav,story,,story7,"Lucas watched in awe as the kite danced above the trees, its tail twisting and turning with each gust of wind."
OHSp03,OHSp03_Trn_07_05,.wav,OHSp03_Trn_07_05.wav,story,,story7,"Curious, he walked closer and saw a boy standing near the edge of the field, holding a string of the kite."
OHSp03,OHSp03_Trn_07_06,.wav,OHSp03_Trn_07_06.wav,story,,story7,"“Want to give it a try?” the boy asked, smiling."
OHSp03,OHSp03_Trn_07_07,.wav,OHSp03_Trn_07_07.wav,story,,story7,"Lucas nodded eagerly, his heart racing with excitement."
OHSp03,OHSp03_Trn_07_08,.wav,OHSp03_Trn_07_08.wav,story,,story7,"He gripped the string tightly as the wind tugged, lifting the kite even higher into the air."
OHSp03,OHSp03_Trn_07_09,.wav,OHSp03_Trn_07_09.wav,story,,story7,"“Hold it steady,” the boy said, giving Lucas a few tips."
OHSp03,OHSp03_Trn_07_10,.wav,OHSp03_Trn_07_10.wav,story,,story7,"As the kite soared gracefully, Lucas heard the chirping of birds and the sharp ""shh"" of the trees swaying in the breeze."
OHSp03,OHSp03_Trn_07_11,.wav,OHSp03_Trn_07_11.wav,story,,story7,"Suddenly, a jet flew overhead with a loud ""whoosh,"" its engines roaring like thunder."
OHSp03,OHSp03_Trn_07_12,.wav,OHSp03_Trn_07_12.wav,story,,story7,“That was amazing!” Lucas exclaimed.
OHSp03,OHSp03_Trn_07_13,.wav,OHSp03_Trn_07_13.wav,story,,story7,"The boy laughed and said, “Come back tomorrow, and we can fly it again."
OHSp03,OHSp03_Trn_07_14,.wav,OHSp03_Trn_07_14.wav,story,,story7,We might even try a bigger kite and maybe chase a few more birds!”
OHSp05,OHSp05_Trn_02_01,.wav,OHSp05_Trn_02_01.wav,story,,story2,"Do you like amusement parks? Well, I sure do."
OHSp05,OHSp05_Trn_02_02,.wav,OHSp05_Trn_02_02.wav,story,,story2,"To amuse myself, I went twice last spring."
OHSp05,OHSp05_Trn_02_03,.wav,OHSp05_Trn_02_03.wav,story,,story2,My most memorable moment was riding on the caterpillar.
OHSp05,OHSp05_Trn_02_04,.wav,OHSp05_Trn_02_04.wav,story,,story2,Which is a gigantic rollercoaster high above the ground.
OHSp05,OHSp05_Trn_02_05,.wav,OHSp05_Trn_02_05.wav,story,,story2,"When I saw how high the Caterpillar rose into the bright blue sky, I knew it was for me."
OHSp05,OHSp05_Trn_02_06,.wav,OHSp05_Trn_02_06.wav,story,,story2,"After waiting in line for thirty minutes, I made it to the front, where the man measured my height to see if I was tall enough."
OHSp05,OHSp05_Trn_02_07,.wav,OHSp05_Trn_02_07.wav,story,,story2,"I gave the man my coins, asked for change, and jumped on the cart."
OHSp05,OHSp05_Trn_02_08,.wav,OHSp05_Trn_02_08.wav,story,,story2,"Tick, tick, tick... The Caterpillar climbed slowly up the tracks."
OHSp05,OHSp05_Trn_02_09,.wav,OHSp05_Trn_02_09.wav,story,,story2,"It went so high I could see the parking-- parking lot. Boy, I was scared."
OHSp05,OHSp05_Trn_02_10,.wav,OHSp05_Trn_02_10.wav,story,,story2,"I thought to myself, ""There's no turning back-- back now."""
OHSp05,OHSp05_Trn_02_11,.wav,OHSp05_Trn_02_11.wav,story,,story2,People were so scared.
OHSp05,OHSp05_Trn_02_12,.wav,OHSp05_Trn_02_12.wav,story,,story2,"They screamed as we swiftly moved, fast, fast, and faster along the tracks"
OHSp05,OHSp05_Trn_02_13,.wav,OHSp05_Trn_02_13.wav,story,,story2,"As quickly as it started, the Caterpillar came to a stop."
OHSp05,OHSp05_Trn_02_14,.wav,OHSp05_Trn_02_14.wav,story,,story2,"Unfortunately, it was time to pack the car and drive home."
OHSp05,OHSp05_Trn_02_15,.wav,OHSp05_Trn_02_15.wav,story,,story2,"That night, I dreamt of the wild ride on the Caterpillar"
OHSp05,OHSp05_Trn_02_16,.wav,OHSp05_Trn_02_16.wav,story,,story2,Taking a trip to the amusement park and riding on the Caterpillar was my most memorable moment ever!
OHSp05,OHSp05_Trn_03_01,.wav,OHSp05_Trn_03_01.wav,story,,story3,"Megan’s cat, Snowball, loved to play in the garden."
OHSp05,OHSp05_Trn_03_02,.wav,OHSp05_Trn_03_02.wav,story,,story3,"Every morning, Megan opened the back door, and Snowball dashed outside."
OHSp05,OHSp05_Trn_03_03,.wav,OHSp05_Trn_03_03.wav,story,,story3,"The little cat chased butterflies, sniffed flowers, and climbed the old oak tree."
OHSp05,OHSp05_Trn_03_04,.wav,OHSp05_Trn_03_04.wav,story,,story3,Megan often called Snowball her “explorer” because she loved to investigate every corner of the yard.
OHSp05,OHSp05_Trn_03_05,.wav,OHSp05_Trn_03_05.wav,story,,story3,"One day, a squirrel darted across the lawn. Snowball froze."
OHSp05,OHSp05_Trn_03_06,.wav,OHSp05_Trn_03_06.wav,story,,story3,"The squirrel stopped too, holding an acorn in its tiny paws."
OHSp05,OHSp05_Trn_03_07,.wav,OHSp05_Trn_03_07.wav,story,,story3,"Megan watched from the window, curious to see what would happen."
OHSp05,OHSp05_Trn_03_08,.wav,OHSp05_Trn_03_08.wav,story,,story3,"After a long pause, Snowball jumped forward, the squirrel was faster."
OHSp05,OHSp05_Trn_03_09,.wav,OHSp05_Trn_03_09.wav,story,,story3,It ran up the tree and disappeared into the branches.
OHSp05,OHSp05_Trn_03_10,.wav,OHSp05_Trn_03_10.wav,story,,story3,"Snowball meowed loudly, staring after it."
OHSp05,OHSp05_Trn_03_11,.wav,OHSp05_Trn_03_11.wav,story,,story3,"A moment later, she darted back to Megan and curled up in her lap, playing with her blanket."
OHSp05,OHSp05_Trn_03_12,.wav,OHSp05_Trn_03_12.wav,story,,story3,"Megan laughed and said, “Your playfulness never ends, Snowball!”"
OHSp05,OHSp05_Trn_03_13,.wav,OHSp05_Trn_03_13.wav,story,,story3,"She patted her gently and added, “Maybe next time you’ll catch that squirrel.”"
OHSp05,OHSp05_Trn_03_14,.wav,OHSp05_Trn_03_14.wav,story,,story3,"Snowball purred contentedly, resting her head on Megan’s arm."
OHSp05,OHSp05_Trn_04_01,.wav,OHSp05_Trn_04_01.wav,story,,story4,"Every summer, Jake-- Jake and his friends visited the lake near his grandfather’s cabin."
OHSp05,OHSp05_Trn_04_02,.wav,OHSp05_Trn_04_02.wav,story,,story4,"The water sparkled under the bright sun, and the tall trees swayed gently in the breeze."
OHSp05,OHSp05_Trn_04_03,.wav,OHSp05_Trn_04_03.wav,story,,story4,"One afternoon, Jake decided to go fishing."
OHSp05,OHSp05_Trn_04_04,.wav,OHSp05_Trn_04_04.wav,story,,story4," He grabbed a rod, bait, and bucket, then walked to the dock."
OHSp05,OHSp05_Trn_04_05,.wav,OHSp05_Trn_04_05.wav,story,,story4,"Sitting quietly, he cast his line into the water and waited and waited and waited."
OHSp05,OHSp05_Trn_04_06,.wav,OHSp05_Trn_04_06.wav,story,,story4,"Suddenly, the rod jerked. Jake pulled hard, and a shiny fish wriggled at the end of the line."
OHSp05,OHSp05_Trn_04_07,.wav,OHSp05_Trn_04_07.wav,story,,story4,"He shouted, “I caught one!” His friends ran over to see, cheering loudly."
OHSp05,OHSp05_Trn_04_08,.wav,OHSp05_Trn_04_08.wav,story,,story4,Jake carefully placed the fish in the bucket. 
OHSp05,OHSp05_Trn_04_09,.wav,OHSp05_Trn_04_09.wav,story,,story4,"“Maybe next time, I’ll catch a bigger one,” he said with a grin."
OHSp05,OHSp05_Trn_04_10,.wav,OHSp05_Trn_04_10.wav,story,,story4,"Later that day, Jake returned to the cabin and told his grandfather about the fish."
OHSp05,OHSp05_Trn_04_11,.wav,OHSp05_Trn_04_11.wav,story,,story4,"His grandfather smiled and said, “You’ve got a make-- the makings of a great fisherman!”"
OHSp05,OHSp05_Trn_04_12,.wav,OHSp05_Trn_04_12.wav,story,,story4,"Jake beamed proudly, excited to fish again tomorrow."
OHSp05,OHSp05_Trn_07_01,.wav,OHSp05_Trn_07_01.wav,story,,story7,"On a bright Saturday afternoon, Lucas went to the park with his family."
OHSp05,OHSp05_Trn_07_02,.wav,OHSp05_Trn_07_02.wav,story,,story7,"As he walked through the grass, he saw a large, colorful kite soaring high in the sky."
OHSp05,OHSp05_Trn_07_03,.wav,OHSp05_Trn_07_03.wav,story,,story7,"It was bright red with a long, yellow tail that flapped in the wind."
OHSp05,OHSp05_Trn_07_04,.wav,OHSp05_Trn_07_04.wav,story,,story7,"Lucas watched in awe as the kite danced above the trees, its tail twisting and turning with each gust of wind."
OHSp05,OHSp05_Trn_07_05,.wav,OHSp05_Trn_07_05.wav,story,,story7,"Curious, he walked closer and saw a boy standing near the edge of the field, holding the string of the kite."
OHSp05,OHSp05_Trn_07_06,.wav,OHSp05_Trn_07_06.wav,story,,story7,"“Want to give it a try?” the boy asked, smiling."
OHSp05,OHSp05_Trn_07_07,.wav,OHSp05_Trn_07_07.wav,story,,story7,"Lucas nodded eagerly, his heart racing with excitement."
OHSp05,OHSp05_Trn_07_08,.wav,OHSp05_Trn_07_08.wav,story,,story7,"He gripped the string tightly as the wind tugged, lifting the kite even higher into the air."
OHSp05,OHSp05_Trn_07_09,.wav,OHSp05_Trn_07_09.wav,story,,story7,"“Hold it steady,” the boy said, giving Lucas a few tips."
OHSp05,OHSp05_Trn_07_10,.wav,OHSp05_Trn_07_10.wav,story,,story7,"As the kite soared gracefully, Lucas heard the chirping of birds and the sharp ""shh"" of the trees swaying in the breeze."
OHSp05,OHSp05_Trn_07_11,.wav,OHSp05_Trn_07_11.wav,story,,story7,"Suddenly, a jet flew overhead with a loud ""whoosh,"" its engines roaring like thunder."
OHSp05,OHSp05_Trn_07_12,.wav,OHSp05_Trn_07_12.wav,story,,story7,“That was amazing!” Lucas exclaimed.
OHSp05,OHSp05_Trn_07_13,.wav,OHSp05_Trn_07_13.wav,story,,story7,"The boy laughed and said, “Come back tomorrow, and we can fly it again."
OHSp05,OHSp05_Trn_07_14,.wav,OHSp05_Trn_07_14.wav,story,,story7,We might even try a bigger-- bigger kite and maybe chase a few more birds!”
OHSp07,OHSp07_Trn_02_01,.wav,OHSp07_Trn_02_01.wav,story,,story2,"Do you like amusement parks? Well, I sure do."
OHSp07,OHSp07_Trn_02_02,.wav,OHSp07_Trn_02_02.wav,story,,story2,"To amuse-- to amuse myself, I went twice last spring."
OHSp07,OHSp07_Trn_02_03,.wav,OHSp07_Trn_02_03.wav,story,,story2,My most memorable moment was riding on the caterpillar.
OHSp07,OHSp07_Trn_02_04,.wav,OHSp07_Trn_02_04.wav,story,,story2,Which-- which is a gigantic rollercoaster high above the ground.
OHSp07,OHSp07_Trn_02_05,.wav,OHSp07_Trn_02_05.wav,story,,story2,"When I saw how high the Caterpillar rose into the bright blue sky, I knew it was for me."
OHSp07,OHSp07_Trn_02_06,.wav,OHSp07_Trn_02_06.wav,story,,story2,"I went-- After waiting in line for thirty minutes, I made it in front, where the man -- what is that word-- measured my height to see if I was tall enough."
